65516,65517.2,65516,65516,65516,65516,65516,65516,65515,65514,65513,65512,65512,65510,65509,65508,65508,65505,65505,65503
65514,65516,65516,65513,65514,65514,65514,65514,65513,65512,65511.8,65510,65510,65510,65508,65508,65506,65506,65504,65503
65512,65512,65512,65512,65512,65512,65512.5,65512,65511,65511,65510,65510,65509,65508,65508,65506,65506,65504,65504,65502
65511,65511,65511,65511.5,65511,65510,65510,65510,65510,65509,65508,65508,65508,65508,65506,65506,65504,65504,65502,65502
65509,65509,65510,65510,65510,65509,65509,65508,65508,65507,65507,65507,65506,65506,65506,65504,65503.9,65502,65502,65500
65508,65509,65508,65508,65508,65508,65507,65507,65507,65507,65506,65505,65505,65506,65504,65504,65502,65502,65500,65500
65506,65506,65507.4,65506,65505,65505,65505,65505,65505,65505,65505,65504,65504,65504,65504,65502,65501,65500,65500,65498
65505,65505,65505,65505,65502,65502.6,65502,65504.6,65503,65503,65503,65503,65502,65502.5,65502,65501,65500,65500,65498,65498
65532,65534,65532,65530,65528,65528,65526,65523,65521,65518,65518,65516,65517,65515.5,65514,65512,65512,65510,65508,65507
65534,65534,65532,65530,65528,65528,65526,65524,65521.1,65521,65518,65518,65516,65515.7,65514,65512,65512,65510,65508,65507.5
65533,65532,65532,65530,65528,65528,65526,65523,65521,65521,65518,65518,65517,65515,65514,65512,65511,65510,65508,65507
65531,65531,65530,65530,65528,65526,65526,65524,65521,65521,65518,65518,65517,65516.3,65512,65512,65512,65510,65508,65507
65530.6,65528,65528.8,65528,65528,65526,65526,65523,65521,65518,65518,65518,65517,65515,65513.3,65512,65512,65510,65509.1,65507.3
65528,65528,65526,65526,65526,65526,65524,65523,65521.6,65520,65518,65517,65516,65515,65512,65513.6,65512,65510,65508,65507
65526,65526,65526.2,65524,65524,65524,65524,65522,65521,65520,65518,65516,65516,65514,65514,65512,65510,65510,65508,65506
65524,65524,65524,65524,65522,65522,65522,65522,65520,65518,65518,65516,65516,65514,65512,65512,65510,65508,65508,65506
65521,65523.7,65522,65523,65521,65520.4,65520,65519.3,65520,65518,65516,65516,65514,65513,65512,65510,65510,65508,65507,65506
65521,65521,65521,65521,65520,65519,65519,65518,65518,65518,65516,65514,65514,65512,65510,65510,65508,65508,65506,65504
65519,65519,65519,65519,65518.6,65518,65517.8,65517,65516,65516,65516,65514,65514,65512,65510,65509,65508,65506,65506,65504
65517,65517,65517,65517,65517,65517,65517,65516,65515,65514,65514,65514,65512,65512,65510,65508,65507,65506,65504,65504
65515,65515,65515,65515.9,65515,65515,65515,65515,65515,65513,65513,65512,65512,65510,65509,65508,65506.4,65505,65504,65504
65514,65514.5,65514,65514,65514,65514,65513,65513,65512,65512,65511,65510.7,65510,65510,65508,65507,65505,65505,65504,65504
65513,65513,65513,65513,65512,65512,65512,65512,65512,65512,65511,65509,65509,65508,65508,65506,65505,65504,65504,65502
65512,65512,65512,65512,65512,65512,65512,65512,65511,65510,65510,65508,65508,65506,65506,65506,65504,65503,65502,65502
65510.7,65510,65510,65510,65510,65510,65509,65509,65509,65508,65508,65507,65506,65506,65505,65504,65503.7,65502,65502,65500
65507,65509.1,65507,65507,65508,65507,65507,65507,65506,65507,65506,65505,65505,65505,65504,65504,65502,65502,65500,65500
65506,65506,65507.5,65506,65506,65506,65506,65505,65504,65504,65504,65503,65504.2,65503.5,65503,65502,65502,65500,65498,65498
65505,65505,65505,65505,65504,65505,65504,65504,65503,65503,65503,65503,65503,65503,65501,65501,65500,65500,65498,65498
65532,65534,65532,65530,65528,65526,65524,65524,65522,65519,65518,65517,65514,65514,65514,65512,65512,65510,65508,65506
65534,65534,65532,65530,65528,65526,65524,65524,65522,65520,65518,65517,65515,65514,65514,65513,65512,65511,65508,65506
65532,65532,65532,65530,65528,65526,65524,65524,65522,65520.9,65518,65517,65516.2,65514,65513,65513,65511,65511,65508,65506
65530,65530,65530,65530,65528,65526,65526,65524,65522,65520,65518,65517,65514,65514,65514,65513,65510,65510,65508,65508
65529.8,65529,65529,65528,65528,65526,65524.7,65523.4,65522,65520,65518,65517,65514,65514,65514,65513,65513,65510,65509.5,65508
65529,65529,65528,65528,65526,65526,65524,65522,65522,65520,65518,65517,65514,65514,65512,65513,65510,65510,65508,65508
65527,65527,65527,65525,65525,65524,65522,65522,65522,65520,65518,65514,65514,65514,65513,65511,65511,65510,65508,65506
65525.4,65526,65525,65525,65523,65522.3,65522,65520,65520,65520,65518,65516,65514,65512,65512,65511,65510,65508,65508,65506
65523,65523.5,65523,65522,65522,65521,65520,65518,65518,65518,65517,65516,65512,65512,65512,65510,65510,65508,65506,65506
65520,65520,65520,65520,65520,65519.8,65518,65518,65518,65518,65516,65514,65514,65512,65512,65510,65508,65508,65506,65504
65519,65519,65520,65519,65519,65519,65517.8,65517,65516,65516,65516,65514,65512.9,65512,65510,65509,65508,65506,65506,65504
65517,65517,65517,65517,65517,65517,65516,65516,65515.1,65514,65514,65514,65512,65511,65510,65508,65507,65506,65504,65504
65515,65515,65516.1,65515,65515,65515,65514,65514,65514,65513,65512,65512,65512,65510,65510,65508,65507.5,65505,65504,65502
65514.1,65514,65514,65515,65513,65513.6,65513,65513,65513,65512,65511,65510,65510,65510,65508,65508,65506,65504,65503,65502
65512,65512,65513.3,65512,65512,65512,65512,65511,65511,65511,65511,65509,65509,65508,65508,65506,65505,65504,65503,65501
65510,65512,65512,65512,65510,65510,65510,65510,65510,65509.4,65508,65508,65507,65507,65506,65506,65504,65504,65502,65501
65509,65509,65510,65510,65510,65509,65510,65508,65508,65508,65508,65508,65507,65505,65505,65504,65503.8,65502,65501,65500
65508,65508,65508,65508,65508,65508,65508,65508,65508,65508,65507,65507,65506,65505,65504,65502,65502,65502,65500,65499
65507,65507.2,65507,65506,65506,65506,65507.2,65505,65507.1,65505,65505,65504,65504.5,65503.7,65502,65502,65501,65500,65500,65498
65506,65506,65506,65506,65504,65506,65506,65506,65504,65503.7,65502,65502,65502,65502,65502,65501,65500,65499,65498,65498
65532,65534,65532,65530,65528,65526,65524,65522,65522,65520,65518,65517,65515,65513,65513,65510,65510,65510,65509,65508
65534,65534,65532,65530,65528.5,65527,65524,65522,65522,65520,65518,65517,65515.1,65515,65513,65512.8,65510,65509.4,65509,65508
65532,65532,65532,65530,65528,65527,65524,65524,65522,65521,65518,65516,65515.5,65515,65513.1,65512,65510,65509,65509,65508
65530.9,65530,65530,65530,65528,65527,65525,65523.3,65522,65521,65518,65516,65515,65514,65513,65512,65510,65509,65509,65509
65529,65529,65528,65528,65528,65526,65525.3,65523.6,65522,65520,65518.6,65516,65515,65513.4,65513,65510,65510,65509,65509,65509
65528,65528,65526.3,65526,65526,65526,65524,65523,65521,65520,65518,65516,65515,65513,65513,65510,65510,65509,65509,65509
65526,65526,65526,65525,65525,65524,65523.4,65522,65521,65520,65518,65516,65515,65513,65510,65510,65508.9,65509,65509,65506
65525.2,65525,65525,65525,65524,65524,65522,65520,65520,65519,65518,65516,65515,65513,65511,65510,65509,65508,65507,65506
65524,65524.3,65523,65524,65524,65521,65521,65518.6,65518,65518,65518,65516,65514,65512,65510,65510,65509,65509,65507,65506
65522,65522,65522,65522,65521,65520.9,65519,65519,65516,65516,65516,65516,65514,65512,65510,65508,65508,65508,65506,65504
65519,65519.5,65520,65519,65520.6,65519,65518.8,65517,65516,65514,65514,65514,65513,65512,65510,65508,65508,65506,65506,65504
65517,65518,65518,65518,65519,65519,65516,65516,65514,65514,65514,65514,65512,65511.4,65510,65508,65508,65506,65504,65504
65516,65516,65517.5,65516,65516,65516,65516,65515,65514,65514,65512,65512,65512,65510,65510,65508,65506.7,65506,65504,65502.4
65513,65516,65516,65515,65513,65513,65513,65513,65512,65512,65510,65510,65510,65510,65508,65507,65506,65505,65504,65503.3
65513,65513,65514.1,65513,65513,65511,65511,65511,65510,65510,65510,65508,65508,65508,65508,65506,65506,65504,65504,65501
65511,65511,65511,65512.9,65510,65510,65511,65510,65509,65509,65509,65508,65508,65506,65506,65506,65504,65503,65502,65501
65509.6,65510,65510,65510,65510,65508,65509,65508,65508,65508,65508,65507,65507,65506,65505,65504,65503.9,65502,65501,65500
65508,65509,65508,65508,65509,65508,65507,65507,65506,65507,65506,65507,65504,65504,65503,65503,65502,65502,65500,65500
65506,65506,65506,65506,65506,65506,65506.5,65506,65506,65504,65504,65504,65504,65504,65503,65502,65501,65500,65500,65498
65506,65506,65506,65504,65504,65504.9,65504,65504,65504,65504,65504,65504,65503,65503,65502,65501,65500,65498,65498,65498
65532,65534,65532,65531,65528,65527,65525,65523,65521,65520,65518,65517,65514,65513,65512,65510,65509,65509,65507,65506
65534,65534,65532,65531,65528,65527,65525,65523,65521,65520,65518,65517,65516,65513,65512,65510,65509,65509,65507,65506
65532,65532,65532,65530,65528,65527,65525,65523,65522,65520.4,65518,65517,65516.2,65513,65511,65511,65509,65509,65507,65506
65531.5,65530,65530,65530,65528,65526.4,65524,65524,65522,65520,65518,65518,65515,65513,65513,65510.2,65509,65509,65507,65506
65530,65530,65528,65528,65528,65526,65525.4,65524,65522,65520,65518,65518,65515,65514.7,65513,65511.6,65509,65508,65507,65505
65528.9,65528,65527.3,65526,65526,65526,65524,65524,65522,65520,65518,65518,65515,65513,65513,65510,65509,65508,65506,65505
65526,65527,65526,65526,65524,65524,65523.7,65522,65522,65520,65518,65516.9,65515,65513,65511,65510,65509,65507.6,65506,65505
65524,65524,65524,65524,65523,65522,65522,65522,65520,65520,65518,65516,65514,65513,65511,65509,65509,65507,65506,65504
65522,65523.5,65522,65522,65522,65521,65521,65519.2,65520,65518,65517,65515,65514,65513,65511,65510,65509,65507,65506,65504
65522,65522,65522,65521,65521,65519.9,65519,65519,65518,65518,65516,65515,65514,65512,65511,65509,65508,65507,65505,65503
65521,65521,65521,65521,65519,65519,65519,65518,65518,65516,65514.5,65514,65513,65512,65510,65509,65507,65506,65506,65503
65518,65518,65518,65518,65518,65518,65518,65518,65515,65515,65513,65512,65512,65512,65510,65508,65506,65506,65504,65503
65517,65517,65517,65517,65516,65516,65516.6,65515,65515,65513,65513,65511,65511,65510,65510,65508,65507.8,65506,65504,65503
65514,65515,65515,65516,65515,65515,65515,65515,65512,65512,65510,65510,65510,65510,65508,65508,65506,65506,65504,65503
65513,65513,65515.4,65513,65513,65513,65513,65513,65513,65510,65510,65508.8,65508,65508,65508,65506,65506,65504,65504,65502
65512,65513,65513,65513,65512,65512,65510,65510,65509,65509,65508,65508,65506,65506,65506,65506,65504,65504,65502,65501
65510,65510,65510,65510,65510,65509,65509,65508,65508,65507.5,65507,65506,65506,65504,65504,65504,65503.9,65502,65501,65500
65509,65510,65509,65509,65510,65509,65507,65506.9,65506,65505,65505.5,65505,65504,65504,65504,65502,65502,65502,65500,65500
65507,65508,65507,65507,65507,65507,65507,65505,65505,65505,65505,65503,65503,65503,65503,65502,65501,65500,65500,65498
65505,65505.6,65505,65505,65505,65505,65504,65504.4,65504,65503,65503,65503,65502,65502,65501,65500,65499,65499,65498,65498
65532,65534,65532,65532,65530,65527,65524,65523.6,65521,65519,65518,65517,65515,65513,65513,65510,65508,65507,65505,65505
65534,65534,65532,65532,65530,65527,65524,65523,65521,65520,65518,65517,65515.9,65514,65513,65510,65509,65507,65506,65505
65532,65532,65532,65530,65528,65527,65526,65523,65522,65520.5,65518,65517,65516,65514,65513,65512,65511,65508,65506,65505
65531.7,65530,65530,65530,65528,65527.2,65526,65523,65522,65520,65518,65518,65516,65514,65514,65511.5,65511,65508,65508,65505
65530,65530,65528,65528,65528,65526,65526,65523,65522,65520,65519.5,65518,65516,65514,65514,65513.2,65511,65510.3,65508,65507.2
65529.4,65528,65528,65526,65526,65526,65524,65523,65520,65520,65518,65518,65514,65514,65514,65511,65511,65508,65508,65506
65528,65528,65526,65526,65524,65524,65523.8,65522,65522,65520,65518,65516,65514,65514,65511,65511,65509,65508,65505,65504
65525,65525,65525,65524,65524,65522,65522,65522,65520,65518,65518,65516,65514,65514,65512,65510.1,65509,65507,65505,65504
65523,65523,65523,65522,65522,65522,65520,65519.5,65520,65518,65518,65516,65514,65512,65512,65511.1,65508.6,65507,65505,65504
65522,65522,65522,65522,65522,65519.9,65519,65518,65518,65518,65516,65516,65514,65512,65512,65509,65507,65507,65505.5,65504
65520,65520,65520,65520,65518,65518,65518,65517,65516,65516,65516,65514,65514,65511,65510,65509,65507,65506,65505,65504
65518,65518,65518,65518,65518,65517,65517,65517,65515,65515,65514,65514,65512,65511,65510,65508,65507,65505,65504,65503
65517,65517.1,65517,65517,65517,65516,65515,65516,65516,65514,65514,65511.6,65511,65510,65509,65508,65506,65504,65504,65503
65516,65515,65515,65514,65515,65515,65515,65514,65513.1,65513,65512,65511,65509,65508,65508,65508,65506,65504,65504,65503
65513,65513,65513.6,65513,65513,65514,65514,65514,65513,65511,65511.2,65509,65509,65507,65507,65506,65506,65504,65504,65502
65512,65513,65513,65513,65511,65511,65511,65511,65511,65511,65509,65508,65507,65506,65506,65506,65504,65504,65502,65502
65511,65511,65511,65511,65511,65509,65509,65509,65509,65509,65509,65506,65506,65505.4,65504,65504,65503.9,65502,65502,65500
65509,65510,65509,65509,65510,65509,65508,65507.9,65506,65506,65505,65506,65505,65504,65504,65503,65502,65502,65500,65500
65508,65508,65507,65508,65508,65508,65506,65506,65505,65504,65504.3,65503,65503,65502,65502.1,65502,65500,65500,65500,65498
65508,65508,65508,65506,65505.8,65506,65506,65506,65503,65502,65502,65502,65501,65501,65501,65500,65500,65499,65498,65498
65532,65534,65532,65530,65528,65528,65527,65523,65525,65520,65518,65517,65515,65513,65513,65510,65509,65508,65507,65504
65534,65534,65532,65530,65528,65528,65527,65525,65522,65520,65519,65517,65516.2,65513,65513,65510,65510,65508,65507,65504.8
65532.2,65532,65532,65530,65528,65528,65526,65524,65522.6,65521,65519,65517,65516,65514,65513,65511,65511,65510,65508,65507
65530,65530,65530,65530,65528,65526,65524,65524,65522,65521,65519,65517,65516,65514,65514,65510,65511,65510,65510,65507
65529.4,65528,65528.3,65528,65528,65526,65525.1,65524,65522,65520,65518.3,65517,65516,65515.7,65514,65511.5,65510,65510,65510,65509.5
65528,65528,65528,65526,65526,65526,65524,65524,65521,65520,65518,65516,65516,65514,65514,65510,65510,65510,65510,65508
65528,65528,65526,65526,65524,65524,65523.9,65522,65522,65519,65518,65516,65516,65514,65512.2,65510,65510,65510,65507,65507
65526,65526,65526,65524,65524,65522,65522,65522,65520,65519,65518,65516,65514.1,65514,65512,65511.1,65510,65508,65507,65504
65524,65524,65524,65524,65522,65522,65520,65519.7,65520,65518,65518,65516,65514,65513.4,65512,65511.5,65509,65508,65506.8,65504
65524,65524,65524,65522,65521,65520,65520,65518,65518,65518,65516,65515.2,65514,65512,65512,65510,65508,65508,65507.7,65505
65521,65521,65521,65521,65519,65519,65518,65518,65516,65516,65516,65514,65514,65512,65510,65508,65508,65508,65506,65503
65518,65518,65519,65518,65518,65518,65518,65516,65515,65514,65514,65514,65512,65512,65510,65508,65508,65505,65504,65503
65517.2,65517.2,65517,65516.3,65516,65516,65515,65514,65514,65513,65512,65512,65512,65510,65510,65507.3,65506,65504,65503,65502
65515,65517,65517,65514,65514,65514,65514.6,65513,65513,65513,65512,65511,65510,65510,65508,65507,65506,65504,65503,65501.1
65514,65514,65514,65514,65513,65513,65513,65513,65512,65512,65512,65510,65510,65508,65507,65506,65505,65504,65502,65500
65512,65512.4,65511,65512,65511,65511,65512,65512,65512,65510,65510,65509,65508,65507,65505.7,65504,65504,65502,65502,65500
65510,65510,65510,65510,65510,65510,65510,65510,65510,65509.8,65509,65508,65508,65505,65504.4,65504,65502,65502,65502,65500
65509,65509,65509,65509,65509,65509,65508,65507,65507,65507,65507,65507,65505,65504.8,65503,65503,65502,65502,65500,65500
65508,65508,65507,65508,65508,65508,65507,65507,65505,65505,65506.1,65505,65505,65502,65502,65502,65500,65500,65500,65498
65506,65506,65506,65506,65505.9,65506,65506,65506,65504,65504,65504,65504,65502,65502,65501,65500,65500,65499,65498,65498
65532,65534,65532.9,65531,65528.8,65526,65526,65524,65522,65521,65521,65519.5,65515.4,65513,65513,65511,65508,65508,65505.5,65505
65534,65534,65532,65531,65528,65527,65526,65524,65522.3,65521,65521,65519,65518,65513,65513,65511,65510,65508,65507,65506
65532,65532,65532,65530,65529.1,65527,65525,65524,65522,65521.4,65521,65519,65515,65513,65513,65511,65511,65510,65508,65506
65530,65530,65530,65530,65528,65527,65525,65522,65522,65521.1,65521,65519,65515,65516,65513,65511,65511,65510,65510,65506
65530,65530,65528,65528,65528,65526,65525,65522,65522,65521,65519,65517,65515,65514.7,65512,65512.7,65511,65510,65510,65509.6
65529.8,65527,65526.5,65526,65526,65526,65524,65522,65522,65520,65518,65517,65515,65513,65511,65511,65511,65510,65510,65508
65526,65527,65527,65526,65524,65524,65523.9,65522,65522,65520,65518,65517,65515,65513,65512,65511,65510,65510,65507,65506
65526,65526,65526,65524,65524,65522,65522,65522,65520,65520,65518,65516,65515,65513,65511,65510,65510,65508,65506,65506
65524,65524,65524,65524,65522,65522,65520,65519.8,65520,65518,65518,65516,65514,65513.5,65512,65511.5,65510,65508,65506.9,65506
65522,65522,65522,65522,65522,65520,65520,65518,65518,65518,65516,65516,65514,65512,65512,65510,65508,65508,65506,65505
65520,65521,65521.5,65521,65520,65520,65518,65518,65517,65516,65516,65514,65514,65512,65510,65510,65508,65508,65506,65504
65518,65520,65520,65520,65518,65518,65518,65516,65516,65514.1,65514,65514,65512,65512,65510,65508,65508,65506,65506,65504
65518,65518,65518,65518,65518,65518,65516,65516,65514,65514,65512,65512,65512,65510,65510,65508,65506,65504,65504,65503
65515,65515,65515,65515,65515,65515,65515.8,65514,65514,65512,65510,65510,65510,65510,65508,65508,65506,65504,65504,65501.5
65515,65515,65515,65513,65513,65514,65514,65514,65512,65511,65510,65509.4,65508.4,65508,65508,65506,65506,65504,65502,65501
65513,65513,65512,65513,65512,65512,65511,65511,65511,65509,65509,65509,65508,65508,65506,65506,65504,65504,65502,65500
65511,65511,65511,65511,65511,65509,65509,65508,65508,65508,65508,65507,65507,65506,65506,65504,65503,65502,65501,65500
65508,65508,65508,65508,65508,65508,65507.1,65507,65507,65507,65507,65506,65506,65506,65504,65504,65502,65501,65500,65499
65507,65507,65507,65507,65507,65507,65506,65507,65506,65506,65506,65505.5,65505,65504,65503,65501,65501.3,65500,65498,65498
65505,65505,65505.9,65505,65504.9,65505,65505,65505,65504,65505,65505,65505,65504,65503,65502,65501,65499,65499,65498,65497
65532,65534,65532,65532,65529,65527,65525.1,65523,65522,65521,65519,65518,65517,65516,65514,65512,65510,65507.6,65507,65506
65534,65534,65532,65532,65529,65528,65525,65524.8,65522,65520,65520,65518,65517,65516,65514,65512.1,65509,65507,65507,65506
65532,65532,65532,65530,65528,65528,65526,65523,65522,65521.6,65520,65518,65517,65516,65514,65512,65510,65507,65507,65506
65530,65530,65530,65530,65528,65528,65526,65523,65522,65520.5,65520,65518,65517,65515.9,65514,65512,65511,65509,65507,65506
65530,65530,65528,65528,65528,65526,65526,65523,65521,65520,65518,65518,65517,65515,65512,65512,65511,65509,65507,65507
65526,65526,65526,65526,65526,65526,65524,65523,65521,65520,65518,65517,65517,65515,65512,65512,65511,65507,65507,65507
65526,65526,65526,65526,65525,65524,65523.9,65522,65521,65518,65518,65517,65515,65513,65512.4,65511,65509,65507,65507,65507
65526,65526,65526,65523,65523,65522,65522,65522,65520,65518,65518,65516,65515.2,65513,65511,65511,65510,65507,65507,65506
65523,65524.3,65523,65522,65522,65522,65521,65519.9,65520,65518,65518,65516,65514,65513,65511,65510.7,65510,65508,65506,65506
65522,65522,65522,65522,65522,65520,65520,65519,65518,65518,65516,65516,65514,65512,65511,65510,65510,65508,65506,65504
65520,65520,65520,65520,65520,65520,65518,65518,65517,65516,65516,65514,65514,65512,65510,65510,65508,65508,65506,65504
65518,65520,65520,65520,65518,65518,65518,65516,65516,65514.7,65514,65514,65512,65512,65510,65508,65508,65506,65504,65504
65518,65518,65518.6,65518,65518,65516,65516,65516,65514,65514,65513,65512,65512,65510,65510,65508,65506,65506,65504,65504
65516,65517,65517,65516,65516,65516,65515.9,65514,65514,65512,65511,65511,65510,65510,65508,65508,65506,65504,65504,65502
65515,65515,65515,65514,65514,65514,65514,65514,65512,65512,65510,65509.6,65508,65508,65508,65506,65506,65504,65502,65502
65511,65513.8,65512.9,65511,65512,65512.2,65512,65512,65512,65510,65510,65508,65508,65506,65506,65506,65504,65504,65502,65500
65511,65511,65511,65510,65510,65510,65510,65510,65510,65508,65508,65507,65506,65506,65505.3,65504,65504,65502,65502,65500
65509.5,65509,65509,65509,65509,65509,65509,65508,65507,65508,65506,65506,65504,65505,65504,65503,65502,65502,65500,65500
65507,65508,65507,65507,65507,65507,65508,65507,65505,65504,65504,65504,65504,65503,65503,65502,65502,65500,65500,65498
65505,65506,65506,65506,65503.4,65505,65505,65505,65504,65503.9,65503,65503,65502,65502,65502,65502,65500,65500,65498,65497
65532,65534,65533,65531.3,65529,65528,65527.1,65524,65522,65520.8,65518,65518,65516,65514,65513,65512,65511,65509,65508.5,65505
65534,65534,65532,65531,65529,65528,65526,65524,65522,65521,65519,65518,65516,65515,65513,65512.1,65511,65509,65507,65505
65532,65532,65532,65530,65529.5,65528,65526,65524,65522.3,65521,65519,65518,65516,65515,65515,65513,65511,65509,65507,65505
65530,65530,65530,65530,65528,65528,65525,65524,65522,65521,65519,65518,65516,65514,65514,65512,65510,65509,65508,65505.7
65528,65528,65528,65528,65528,65526,65524,65524,65522,65519,65519,65518,65516,65514,65514,65512,65510,65509.6,65508,65507.1
65527.8,65526,65526,65526,65526,65526,65524,65524,65521,65519.5,65518,65517,65516,65514,65513,65512,65510,65508,65508,65506
65526,65526,65526,65526,65524,65524,65522,65522,65522,65519,65517,65516,65514,65514,65513,65511,65509,65508,65508,65507
65526,65526,65526,65522.1,65522,65522,65522,65522,65520,65519,65517,65516,65514,65514,65513,65511,65509,65507,65507,65505
65522,65525.1,65522,65522,65522,65522,65521,65518,65520,65518,65517,65514,65514,65514,65512,65509,65509,65508.1,65506,65504
65522,65522,65522,65522,65522,65519,65519,65518,65518,65518,65516,65514,65514,65512,65512,65509,65509,65507,65506,65505
65519,65520,65521,65520,65519,65518,65518,65518,65517,65516,65516,65514,65512,65512,65510,65509,65507,65507,65506,65505.7
65518,65518,65518,65518,65518,65518,65518,65516,65516,65515,65514,65514,65512,65512,65510,65509,65507,65506.1,65506,65504
65518,65518,65518,65517,65516,65516,65516,65516,65514,65514,65514,65512,65512,65510,65510,65508,65507,65504,65504,65504
65516,65516,65516,65517,65516,65516,65514,65514,65514,65512,65511.4,65511,65510,65510,65508,65508,65506,65504,65504,65502
65515,65515,65515,65515,65515,65514,65514,65512,65512,65512,65510,65510,65509,65508,65508,65506,65506,65504,65502,65502
65512,65514.3,65513,65513,65513,65513,65512,65512,65512,65510,65510,65508,65507,65507,65506,65506,65504,65504,65502,65500.9
65513,65513,65513,65510,65510,65510,65510,65510,65510,65509.2,65508,65508,65506,65506,65505.3,65504,65503.9,65502,65502,65500
65510.2,65510,65510,65510,65509,65509.2,65509.3,65509,65508,65508,65506,65506,65506,65504,65504,65504,65502,65502,65500,65500
65508,65508,65508,65507,65507,65507,65508,65506,65506,65506,65506,65504,65504,65503,65502,65502,65502,65500,65498,65498
65507,65507,65507,65506.2,65504.6,65505,65505,65505,65505,65503,65504,65504,65504,65502,65501,65501,65500,65500,65498,65498
65532,65534,65532,65532,65529,65526,65526,65526,65524,65522,65519,65517,65515.5,65514,65512,65511,65511,65509,65507,65507
65534,65534,65532,65532,65529,65528,65526,65526,65523,65522,65519,65517,65515,65514,65512,65511.5,65510,65509,65507,65507
65532,65532,65532,65530,65529.7,65528,65526,65525,65523,65522,65519,65517,65515,65514,65512,65511,65511,65509,65507,65506
65530,65530,65530,65530,65528,65528,65526,65524,65523,65522,65519,65517.6,65515,65514,65512,65511,65510,65509,65507,65506.2
65528,65528,65528,65528,65528,65526,65526,65524,65522,65520,65519,65517,65515,65514,65512,65511.2,65510,65509,65508.1,65506
65527.8,65526,65526,65526,65526,65526,65524,65524,65521,65521.1,65519,65517,65516.3,65514,65512,65510,65510,65509,65507,65506.2
65524,65526,65524,65524,65524,65524,65523.9,65522,65522,65520,65519,65516.9,65515,65514,65512,65510,65510,65509,65507,65506
65524,65524,65524,65522,65522,65522,65522,65522,65520,65518,65518,65517,65515,65513,65512,65510,65509,65508,65507,65505
65522,65523.4,65522,65522,65522,65520,65520,65518,65520,65518,65518,65516,65514,65512,65511,65510,65509,65507.1,65507,65505
65522,65522,65522,65520,65520,65520,65520,65518,65517,65518,65516,65516,65513.4,65512,65511,65508,65508,65507,65506,65504
65522,65522,65522,65522,65520,65519,65518,65517,65516,65516,65516,65514,65513.2,65512,65510,65508,65508,65506,65505,65504
65518,65518,65518,65518,65518,65516,65516,65516,65516,65515,65514,65514,65512,65511,65510,65508,65508,65507.5,65506,65504
65517,65518,65517,65517.2,65517,65516,65516,65515,65514,65513.2,65512,65512,65512,65510,65509,65508,65508,65505,65504,65504
65517,65517,65517,65517,65515,65515,65515.8,65515,65514,65512,65511.7,65511,65510,65510,65508,65508,65506,65506,65504,65503
65514,65514,65514,65514,65513,65513,65512,65512,65512,65510,65510,65510,65509,65508,65508,65506,65506,65504,65503,65501.2
65512.1,65512,65512,65512,65512,65512,65512,65510,65510,65510,65510,65508,65508,65507,65506,65506,65504,65504,65502,65501
65511,65511,65511,65511,65511,65511,65511,65510,65510,65509.4,65508,65508,65506,65506,65505.6,65504,65503.9,65502,65502,65500
65511,65511,65511,65511,65509.1,65509,65509,65509,65508,65508,65508,65506,65506,65504,65504,65504,65502,65502,65500,65500
65509,65509,65509,65509,65509,65507,65507,65506,65506,65506,65506,65505.2,65504,65504,65502,65502,65502,65500,65500,65498
65508.3,65507,65507,65507,65506.8,65507,65505,65505,65505,65505,65505,65504,65502.7,65502,65502,65500,65500,65500,65498,65498
65532,65534,65533.5,65532,65530,65528,65526,65524,65523,65522,65521,65518,65515,65513,65512,65510,65510,65508,65507,65505
65534,65534,65532,65532,65530,65528,65526,65525,65524,65522,65521,65518,65516.2,65514,65512,65511.7,65510,65508,65507,65505.7
65532,65532,65532,65530,65528,65528,65526,65525.4,65524.2,65522,65520,65518,65516,65514,65512,65510,65510,65508,65507,65505
65530,65530,65530,65530,65528,65528,65526,65525,65524,65522,65519,65518.3,65516,65514,65513,65510,65508,65508,65507,65506.5
65528,65528,65528,65528,65528,65526,65526,65524,65522,65521,65520,65518,65516,65514,65513,65510,65509,65508,65507,65506
65526,65526,65526,65526,65526,65526,65524,65524,65522,65521.5,65520,65518,65516,65514,65513,65510,65508,65507,65506,65506
65524,65525.1,65524.1,65524,65524,65524,65523.9,65522,65522,65520,65520,65517.4,65516.8,65513,65513,65510,65508,65507,65506,65505
65524,65524,65524,65523,65522,65522,65522,65522,65520,65520,65518,65518,65516,65514,65513,65510,65508,65506,65506,65505
65522.2,65523.6,65522,65521,65521,65521.1,65520,65518,65520,65518,65518,65516,65514,65514,65511,65510,65508,65508,65506,65505
65520,65520,65520,65520,65520,65519,65519,65518,65518,65518,65516,65515.4,65514,65513,65511,65509,65508,65506,65506,65504
65518,65518,65520,65518,65518,65518,65518,65516.8,65516,65516,65516,65514,65514,65512,65510,65508,65507,65506,65505,65504
65518,65518,65518,65518,65518,65517,65516,65516,65516,65514,65513,65513,65512,65512,65510,65509.6,65507,65506,65505,65504
65518,65518,65518,65518,65518,65516,65516,65515,65514,65513,65512,65512,65512,65510,65510,65508,65507,65506,65504,65504
65518,65516.7,65516,65518,65516,65516,65516,65513,65514,65513,65511,65511,65510,65510,65508,65507.2,65506,65506,65504,65504
